"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id","states"
22188,NULL,10,"39",2101928,"0","39",NULL,"14:30:00","18:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1060","BKS2101928","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8357174","BKS","BKS",NULL,"BKS0326-001285","5","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
22187,NULL,10,"39",2103772,"0","39",NULL,"14:30:00","18:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1228","BKS2103772","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8357174","BKS","BKS",NULL,"BKS0326-002870","1","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
22186,NULL,10,"39",2103788,"0","39",NULL,"14:30:00","18:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1060","BKS2103788","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8357174","BKS","BKS",NULL,"BKS0326-002886","6","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
10837,NULL,10,"58",2105556,"0","58",NULL,"13:00:00","17:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1602","BKS2105556","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8372751","BKS","BKS",NULL,"BKS0326-003792","1","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
22088,NULL,10,"39",2102135,"0","39",NULL,"14:30:00","18:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1483","BKS2102135","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8357174","BKS","BKS",NULL,"BKS0326-001492","3","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
592,NULL,10,"15",2096779,"0","15",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1556","BKS2096779","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-018993","10","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
692,NULL,10,"15",2095801,"0","15",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1556","BKS2095801","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-018276","6","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
733,NULL,10,"15",2098101,"0","15",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1556","BKS2098101","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-019929","7","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
778,NULL,10,"15",2095255,"0","15",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1556","BKS2095255","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-017724","8","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
779,NULL,10,"17",2095012,"0","17",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1318","BKS2095012","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-017406","1","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
805,NULL,10,"17",2095207,"0","17",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1318","BKS2095207","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-017676","2","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
808,NULL,10,"17",2095615,"0","17",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1318","BKS2095615","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-018090","5","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
896,NULL,10,"15",2098191,"0","15",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1556","BKS2098191","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-020019","9","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
911,NULL,10,"17",2096725,"0","17",NULL,"11:00:00","13:30:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1318","BKS2096725","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","TU","TUNIS","BKS","BKS","AZI",NULL,"8329856","BKS","BKS",NULL,"BKS0226-018939","4","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11476,NULL,10,"58",2105538,"0","58",NULL,"13:00:00","17:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1539","BKS2105538","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8372751","BKS","BKS",NULL,"BKS0326-003774","4","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
15875,NULL,10,"72",2097001,"60","72",NULL,"07:00:00","12:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1109","BKS2097001","I","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","BZ","BIZERTE","BKS","BKS","AZI",NULL,"8326771","BKS","BKS","AZIZA FRAIS","BKS0226-019264","16","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
15876,NULL,10,"72",2094499,"60","72",NULL,"07:00:00","12:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1109","BKS2094499","I","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","BZ","BIZERTE","BKS","BKS","AZI",NULL,"8326771","BKS","BKS","AZIZA FRAIS","BKS0226-016842","6","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
19791,NULL,10,"176",2102748,"60","176",NULL,"07:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1488","BKS2102748","I","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","KF","LE KEF","BKS","BKS","AZI",NULL,"8356934","BKS","BKS","AZIZA FRAIS","BKS0326-002257","9","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
19806,NULL,10,"191",2102379,"60","191",NULL,"07:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1503","BKS2102379","I","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","KF","LE KEF","BKS","BKS","AZI",NULL,"8356934","BKS","BKS","AZIZA FRAIS","BKS0326-001750","7","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
19807,NULL,10,"176",2102913,"60","176",NULL,"07:00:00","15:00:00",5,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1508","BKS2102913","I","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","KF","LE KEF","BKS","BKS","AZI",NULL,"8356934","BKS","BKS","AZIZA FRAIS","BKS0326-002422","12","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
12646,NULL,10,"17",2101193,"60","17",NULL,"07:00:00","12:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1349","BKS2101193","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","TU","TUNIS","BKS","BKS","AZI","TFBKS28","8339188","BKS","BKS","AZIZA FRAIS","BKS0326-000446","3","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
12647,NULL,10,"34",2099432,"60","34",NULL,"07:00:00","12:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1449","BKS2099432","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","AN","ARIANA","BKS","BKS","AZI","TFBKS28","8339188","BKS","BKS","AZIZA FRAIS","BKS0226-020827","15","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
12648,NULL,10,"17",2099417,"60","17",NULL,"07:00:00","12:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1332","BKS2099417","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","TU","TUNIS","BKS","BKS","AZI","TFBKS28","8339188","BKS","BKS","AZIZA FRAIS","BKS0226-020812","2","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
12649,NULL,10,"34",2099410,"60","34",NULL,"07:00:00","12:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1242","BKS2099410","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","AN","ARIANA","BKS","BKS","AZI","TFBKS28","8339188","BKS","BKS","AZIZA FRAIS","BKS0226-020805","17","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
3830,NULL,10,"17",2098693,"60","17",NULL,"07:00:00","11:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1233","BKS2098693","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","TU","TUNIS","BKS","BKS","AZI",NULL,"8331776","BKS","BKS","AZIZA FRAIS","BKS0226-020572","22","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
14720,NULL,10,"8",2102834,"60","8",NULL,"07:00:00","10:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1212","BKS2102834","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","TU","TUNIS","BKS","BKS","AZI",NULL,"8361010","BKS","BKS","AZIZA FRAIS","BKS0326-002343","9","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
14721,NULL,10,"17",2103533,"60","17",NULL,"07:00:00","10:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI30","T007","1157","BKS2103533","E","0+0+0+0","13092","TRANSPORT DU FRAIS // 4?C","1181TU202","TU","TUNIS","BKS","BKS","AZI",NULL,"8361010","BKS","BKS","AZIZA FRAIS","BKS0326-002575","13","True",NULL,"QUAI-BKS",NULL,NULL,"1181TU202","111","done"
19045,NULL,3,"39",NULL,"60","39",NULL,"12:30:00","17:00:00",122,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1036","NAS2603049666452","I","0+10+0+0","412361","TRANSPORT FRUIT","958TU177","MB","MANNOUBA","NAS","9901","AZI","GTU8","8356098","9901","BKS","Fleg","NAS0326-000908","7","False",NULL,"NAS",NULL,NULL,"958TU177","112","done"
22243,NULL,7,"16",NULL,"60","16",NULL,"07:00:00","13:00:00",208,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1391","NAS2603049635012","I","0+5.03+0+0","412361","TRANSPORT FRUIT","9134TU135","AN","ARIANA","NAS","9901","AZI","GTU3","8341149","9901","BKS","Fleg","NAS0326-000643","3","False",NULL,"NAS",NULL,NULL,"9134TU135","112","done"
22244,NULL,7,"0",NULL,"60","0",NULL,"07:00:00","13:00:00",208,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1103","NAS2603049632036","I","0+4.52+0+0","412361","TRANSPORT FRUIT","9134TU135","TU","TUNIS","NAS","9901","AZI","GTU3","8341149","9901","BKS","Fleg","NAS0326-000569","1","False",NULL,"NAS",NULL,NULL,"9134TU135","112","done"
12061,NULL,7,"18",NULL,"60","18",NULL,"07:00:00","14:30:00",215,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1257","NAS2603049615801","I","0+14.39+0+0","412361","TRANSPORT FRUIT","9134TU135","TU","TUNIS","NAS","9901","AZI","GTU3","8340977","9901","BKS","Fleg","NAS0326-000470","6","False",NULL,"NAS",NULL,NULL,"9134TU135","112","done"
24694,NULL,3,"67",NULL,"60","67",NULL,"06:00:00","16:30:00",100,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1147","NAS2603049675944","I","0+0+0+0","736582","TRANSPORT FRUIT","530TU174","ZA","ZAGHOUAN","NAS","9901","AZI","NORD B","8358393","9901","BKS","Fleg","NAS0326-001033","5","False",NULL,"NAS",NULL,NULL,"530TU174","113","done"
15519,NULL,3,"184",NULL,"60","184",NULL,"06:00:00","17:00:00",66,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1389","NAS2603049617782","I","0+45.45+0+0","736582","TRANSPORT FRUIT","530TU174","KF","LE KEF","NAS","9901","AZI","NORD B","8341058","9901","BKS","Fleg","NAS0326-000520","6","False",NULL,"NAS",NULL,NULL,"530TU174","113","done"
1031,NULL,10,"77",2101237,"0","77",NULL,"07:00:00","14:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1526","BKS2101237","I","0+0+0+0","101346","TRANSPORT DU FRAIS // 4?C","8338TU215","BZ","BIZERTE","BKS","BKS","AZI",NULL,"8339115","BKS","BKS",NULL,"BKS0326-000490","14","False",NULL,"QUAI-BKS",NULL,NULL,"8338TU215","114","done"
1032,NULL,10,"77",2101145,"0","77",NULL,"07:00:00","14:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1195","BKS2101145","I","0+0+0+0","101346","TRANSPORT DU FRAIS // 4?C","8338TU215","BZ","BIZERTE","BKS","BKS","AZI",NULL,"8339115","BKS","BKS",NULL,"BKS0326-000398","13","False",NULL,"QUAI-BKS",NULL,NULL,"8338TU215","114","done"
11667,NULL,20,"114",2101349,"0","114",NULL,"07:00:00","13:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1182","BKS2101349","I","0+0+0+0","101346","TRANSPORT AMBIANT","6529TU223","BJ","BEJA","BKS","BKS","AZI",NULL,"8349726","BKS",NULL,NULL,"BKS0326-000669","2","False",NULL,"QUAI-BKS",NULL,NULL,"6529TU223","114","done"
11666,NULL,20,"124",2101395,"0","124",NULL,"07:00:00","13:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1206","BKS2101395","I","0+0+0+0","101346","TRANSPORT AMBIANT","6529TU223","SL","SILIANA","BKS","BKS","AZI",NULL,"8349726","BKS",NULL,NULL,"BKS0326-000715","1","False",NULL,"QUAI-BKS",NULL,NULL,"6529TU223","114","done"
11665,NULL,20,"0",2098610,"0","0",NULL,"07:00:00","13:00:00",13,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1379","BKS2098610","I","0+0+0+0","101346","TRANSPORT AMBIANT","6529TU223","SL","SILIANA","BKS","BKS","AZI",NULL,"8349726","BKS",NULL,NULL,"BKS0226-020489","6","False",NULL,"QUAI-BKS",NULL,NULL,"6529TU223","114","done"
11468,NULL,10,"35",2096739,"0","35",NULL,"07:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1353","BKS2096739","I","0+0+0+0","101346","TRANSPORT AMBIANT","5112TU175","AN","ARIANA","BKS","BKS","AZI",NULL,"8327271","BKS",NULL,NULL,"BKS0226-018953","3","False",NULL,"QUAI-BKS",NULL,NULL,"5112TU175","114","done"
11467,NULL,10,"49",2096735,"0","49",NULL,"07:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1338","BKS2096735","I","0+0+0+0","101346","TRANSPORT AMBIANT","5112TU175","MB","MANNOUBA","BKS","BKS","AZI",NULL,"8327271","BKS",NULL,NULL,"BKS0226-018949","10","False",NULL,"QUAI-BKS",NULL,NULL,"5112TU175","114","done"
11466,NULL,10,"49",2095637,"0","49",NULL,"07:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1338","BKS2095637","I","0+0+0+0","101346","TRANSPORT AMBIANT","5112TU175","MB","MANNOUBA","BKS","BKS","AZI",NULL,"8327271","BKS",NULL,NULL,"BKS0226-018112","8","False",NULL,"QUAI-BKS",NULL,NULL,"5112TU175","114","done"
11465,NULL,10,"49",2094932,"0","49",NULL,"07:00:00","10:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1338","BKS2094932","I","0+0+0+0","101346","TRANSPORT AMBIANT","5112TU175","MB","MANNOUBA","BKS","BKS","AZI",NULL,"8327271","BKS",NULL,NULL,"BKS0226-017316","6","False",NULL,"QUAI-BKS",NULL,NULL,"5112TU175","114","done"
1632,NULL,20,"153",1811082,"60","153",NULL,"10:30:00","12:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1574","SAL1811082","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","NB","NABEUL","SAL","SAL","AZI",NULL,"8371459","SAL","SAL","AZIZA","SAL0326-003078","1","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
1735,NULL,20,"153",1810531,"60","153",NULL,"10:30:00","12:30:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1574","SAL1810531","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","NB","NABEUL","SAL","SAL","AZI",NULL,"8371459","SAL","SAL","AZIZA","SAL0326-002709","2","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
3914,NULL,20,"210",1806678,"0","210",NULL,"04:00:00","15:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1342","SAL1806678","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","SZ","SIDI BOUZID","SAL","SAL","AZI",NULL,"8350423","SAL","SAL","AZIZA","SAL0226-016823","6","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
3915,NULL,20,"210",1806720,"0","210",NULL,"04:00:00","15:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1568","SAL1806720","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","SZ","SIDI BOUZID","SAL","SAL","AZI",NULL,"8350423","SAL","SAL","AZIZA","SAL0226-016865","2","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
3916,NULL,20,"210",1806692,"0","210",NULL,"04:00:00","15:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1388","SAL1806692","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","SZ","SIDI BOUZID","SAL","SAL","AZI",NULL,"8350423","SAL","SAL","AZIZA","SAL0226-016837","1","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
3917,NULL,20,"210",1806707,"0","210",NULL,"04:00:00","15:00:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI51","T004","1493","SAL1806707","E","0+0+0+0","13113","TRANSPORT AMBIANT","9319TU202","SZ","SIDI BOUZID","SAL","SAL","AZI",NULL,"8350423","SAL","SAL","AZIZA","SAL0226-016852","3","False",NULL,"QUAI-SAH",NULL,NULL,"9319TU202","115","done"
11286,NULL,10,"41",256863,"0","41",NULL,"13:00:00","16:30:00",3,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1115","GAB0256863","I","0+0+0+0","438","TRANSPORT DU FRAIS // 4?C","2712TU210","GB","GABES","GAB","GAB","AZI",NULL,"8344178","GAB","GAB","GROUPE","GAB0226-004281","4","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
10909,NULL,10,"0",257229,"1740","0",NULL,"13:00:00","16:30:00",3,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1479","GAB0257229","I","0+0+0+0","438","TRANSPORT DU FRAIS // 4?C","2712TU210","GB","GABES","GAB","GAB","AZI",NULL,"8344178","GAB","GAB","GROUPE","GAB0326-000264","18","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
10910,NULL,10,"0",257072,"0","0",NULL,"13:00:00","16:30:00",3,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1417","GAB0257072","I","0+0+0+0","438","TRANSPORT DU FRAIS // 4?C","2712TU210","GB","GABES","GAB","GAB","AZI",NULL,"8344178","GAB","GAB","GROUPE","GAB0326-000042","1","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
18073,NULL,10,"0",257324,"0","0",NULL,"13:30:00","14:45:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1067","GAB0257324","I","0+0+0+0","438","TRANSPORT AMBIANT","2712TU210","GB","GABES","GAB","GAB","AZI",NULL,"8358992","GAB","GAB","GROUPE","GAB0326-000371","1","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
18098,NULL,10,"0",257730,"0","0",NULL,"13:30:00","14:45:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1067","GAB0257730","I","0+0+0+0","438","TRANSPORT AMBIANT","2712TU210","GB","GABES","GAB","GAB","AZI",NULL,"8358992","GAB","GAB","GROUPE","GAB0326-000702","2","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
23371,NULL,10,"236",258183,"0","236",NULL,"04:30:00","12:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1553","GAB0258183","I","0+0+0+0","438","TRANSPORT AMBIANT","2712TU210","GF","GAFSA","GAB","GAB","AZI",NULL,"8367119","GAB","GAB","GROUPE","GAB0326-001114","1","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
23370,NULL,10,"236",NULL,"60","236",NULL,"04:30:00","12:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1553","GAB0257466R1","I","0+0+0+0","438","TRANSPORT AMBIANT","2712TU210","GF","GAFSA","GAB","GAB","AZI",NULL,"8367119","GAB","GAB","GROUPE","GAB0326-000673","2","False",NULL,"QUAI-GAB",NULL,NULL,"2712TU210","116","done"
